t	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
2.73	0.759167	0.0113763	1.2705	0.515687	0.673705	-0.790079	1.68382	-0.756945	0.547267	-1.63326	1.47554	-1.91274	0.138323	-2.4325	0.983233	-2.94075	-0.434374	-3.16462	0.31175	-3.81404	-1.12255	-3.8283	-0.455648	-4.56294	-1.88425	-4.44346	-1.26831	-5.22255	-2.6897	-5.03396	-2.08824	-5.83368
2.74	0.760393	0.0148619	1.27052	0.519494	0.674279	-0.786202	1.68519	-0.752178	0.549463	-1.62929	1.47832	-1.90737	0.141926	-2.4289	0.988124	-2.93566	-0.429162	-3.16214	0.319082	-3.80956	-1.11541	-3.82828	-0.4445	-4.56	-1.87366	-4.44844	-1.25143	-5.22328	-2.67365	-5.0468	-2.06463	-5.8404
2.75	0.761331	0.0177144	1.27053	0.522803	0.675345	-0.782976	1.68684	-0.747773	0.552032	-1.62585	1.48162	-1.90245	0.146128	-2.42586	0.993595	-2.93101	-0.423485	-3.16008	0.327006	-3.80549	-1.10767	-3.82888	-0.432639	-4.55749	-1.8623	-4.45432	-1.2337	-5.22469	-2.65669	-5.06078	-2.04026	-5.84792
2.76	0.761895	0.019787	1.27052	0.525571	0.676979	-0.780494	1.68882	-0.743708	0.55506	-1.62296	1.48551	-1.89802	0.150886	-2.42333	0.99965	-2.92676	-0.417312	-3.15847	0.335622	-3.80182	-1.09915	-3.83026	-0.419948	-4.55552	-1.85005	-4.4612	-1.21508	-5.22689	-2.63886	-5.07585	-2.01517	-5.8563
2.77	0.762105	0.0210241	1.27046	0.527807	0.679208	-0.778797	1.69119	-0.739938	0.558667	-1.62066	1.49006	-1.89411	0.156151	-2.42126	1.00629	-2.92294	-0.410562	-3.15742	0.345002	-3.79859	-1.08977	-3.83256	-0.406325	-4.5542	-1.83683	-4.46918	-1.19557	-5.22999	-2.62019	-5.09195	-1.9894	-5.86561
2.78	0.762069	0.0214746	1.27032	0.529568	0.682027	-0.777863	1.69401	-0.736429	0.562988	-1.61897	1.4953	-1.89069	0.161905	-2.41964	1.01352	-2.9196	-0.40313	-3.15713	0.355181	-3.79584	-1.07951	-3.83593	-0.391708	-4.55368	-1.82264	-4.4783	-1.17522	-5.23413	-2.60069	-5.10903	-1.96296	-5.87591
2.79	0.761921	0.0212618	1.27007	0.530957	0.685417	-0.777602	1.6973	-0.733159	0.568126	-1.61791	1.50124	-1.88778	0.168184	-2.41856	1.0214	-2.91681	-0.394939	-3.15778	0.366173	-3.79371	-1.06837	-3.84048	-0.376112	-4.55416	-1.80751	-4.48859	-1.15406	-5.23939	-2.58037	-5.12701	-1.93586	-5.88726
2.8	0.761766	0.0205429	1.26978	0.532099	0.689361	-0.777895	1.70102	-0.730098	0.574111	-1.61749	1.50788	-1.88534	0.175081	-2.41817	1.02998	-2.91463	-0.385946	-3.15955	0.377985	-3.79236	-1.05633	-3.84629	-0.359611	-4.55579	-1.79144	-4.50008	-1.13213	-5.24583	-2.55924	-5.14583	-1.90811	-5.8997
2.81	0.761644	0.0194782	1.26953	0.533087	0.693847	-0.778634	1.7051	-0.727198	0.58087	-1.61774	1.51519	-1.88334	0.182727	-2.41869	1.03934	-2.91312	-0.376121	-3.16252	0.390637	-3.792	-1.04339	-3.8534	-0.342285	-4.55868	-1.77445	-4.51277	-1.10947	-5.25352	-2.5373	-5.16544	-1.8797	-5.91327
2.82	0.761534	0.0182017	1.26937	0.533947	0.698848	-0.779756	1.70945	-0.724414	0.588246	-1.61866	1.52312	-1.88172	0.19126	-2.42033	1.04954	-2.91237	-0.365407	-3.16676	0.404178	-3.79283	-1.02951	-3.86182	-0.324158	-4.56288	-1.75653	-4.52665	-1.08611	-5.26247	-2.51452	-5.18581	-1.85067	-5.92801
2.83	0.761374	0.0167762	1.26926	0.534639	0.704305	-0.781255	1.71396	-0.721744	0.596052	-1.62029	1.53159	-1.88043	0.200786	-2.4232	1.06063	-2.91245	-0.353716	-3.17228	0.41868	-3.79492	-1.01466	-3.87154	-0.305197	-4.56837	-1.73769	-4.54171	-1.06204	-5.27269	-2.49091	-5.20689	-1.82101	-5.94391
2.84	0.761092	0.0151499	1.26915	0.535093	0.710101	-0.783172	1.71854	-0.719254	0.604138	-1.62265	1.54048	-1.87946	0.21133	-2.42735	1.07267	-2.91338	-0.340949	-3.17912	0.434232	-3.79827	-0.998804	-3.88253	-0.285331	-4.57513	-1.71787	-4.55791	-1.03724	-5.28416	-2.46644	-5.22869	-1.79075	-5.96098
2.85	0.760637	0.0131562	1.26897	0.535228	0.716065	-0.78558	1.72309	-0.717065	0.61242	-1.62577	1.54973	-1.87884	0.222821	-2.43273	1.08574	-2.91506	-0.327023	-3.18728	0.450927	-3.80281	-0.981854	-3.89474	-0.264479	-4.58314	-1.69702	-4.57522	-1.01163	-5.29683	-2.4411	-5.2512	-1.75991	-5.97919
2.86	0.759986	0.0105766	1.26869	0.534944	0.721993	-0.788577	1.72753	-0.715306	0.620879	-1.62969	1.55929	-1.8786	0.235112	-2.43924	1.09984	-2.91738	-0.31189	-3.19675	0.468849	-3.80841	-0.963699	-3.90814	-0.242543	-4.59241	-1.67504	-4.59362	-0.985167	-5.31066	-2.41486	-5.27443	-1.72852	-5.9985
2.87	0.759128	0.00723338	1.2683	0.53411	0.727699	-0.792279	1.73181	-0.714069	0.629531	-1.63443	1.56917	-1.87878	0.248042	-2.44678	1.11488	-2.92024	-0.295547	-3.2075	0.488065	-3.81497	-0.944227	-3.92275	-0.219406	-4.60289	-1.65185	-4.61309	-0.957806	-5.32565	-2.38771	-5.29839	-1.69659	-6.01886
2.88	0.758038	0.00305029	1.26778	0.532587	0.733068	-0.796778	1.73594	-0.713396	0.638403	-1.64002	1.57934	-1.87939	0.261491	-2.45524	1.13074	-2.92363	-0.27805	-3.21947	0.508596	-3.8224	-0.923355	-3.93858	-0.194952	-4.61456	-1.62737	-4.63359	-0.929505	-5.34183	-2.35961	-5.3231	-1.66415	-6.04019
2.89	0.756668	-0.00195007	1.26716	0.530291	0.738093	-0.802108	1.73993	-0.713297	0.647512	-1.64646	1.58978	-1.88043	0.275401	-2.46454	1.14729	-2.92754	-0.259511	-3.23258	0.530398	-3.83063	-0.901059	-3.95569	-0.169112	-4.62739	-1.60157	-4.65511	-0.900191	-5.35923	-2.33054	-5.34856	-1.63117	-6.06243
2.9	0.754966	-0.00768679	1.26649	0.52724	0.742879	-0.808214	1.74377	-0.71376	0.656851	-1.65373	1.60042	-1.88194	0.289762	-2.4747	1.16446	-2.93201	-0.240072	-3.24681	0.553358	-3.83965	-0.877378	-3.97412	-0.141888	-4.64136	-1.57442	-4.67764	-0.869781	-5.37784	-2.30046	-5.37477	-1.59767	-6.08551
2.91	0.752925	-0.0140555	1.26581	0.523554	0.747607	-0.814985	1.74747	-0.714762	0.666377	-1.66176	1.61124	-1.88395	0.304583	-2.48578	1.18222	-2.93707	-0.219856	-3.26214	0.577324	-3.84943	-0.852423	-3.99385	-0.113349	-4.65647	-1.54595	-4.70119	-0.83822	-5.39766	-2.26934	-5.40172	-1.5636	-6.10937
2.92	0.750615	-0.0209433	1.26513	0.519401	0.752475	-0.822305	1.75106	-0.716253	0.67602	-1.67051	1.62221	-1.8865	0.319879	-2.49783	1.20055	-2.94274	-0.198933	-3.27856	0.602155	-3.86001	-0.826353	-4.01482	-0.0836119	-4.67269	-1.51622	-4.72576	-0.805514	-5.41867	-2.23714	-5.42938	-1.52893	-6.13396
2.93	0.748164	-0.028242	1.26443	0.514932	0.757644	-0.830091	1.75462	-0.718168	0.685718	-1.67991	1.63332	-1.88954	0.335652	-2.51085	1.21937	-2.94902	-0.177317	-3.29607	0.627762	-3.87142	-0.799338	-4.03693	-0.0528252	-4.68994	-1.48535	-4.75131	-0.77173	-5.44081	-2.20385	-5.45772	-1.49361	-6.15927
2.94	0.745696	-0.0358729	1.26366	0.510242	0.763194	-0.838286	1.75822	-0.720435	0.695462	-1.68992	1.64455	-1.89303	0.351889	-2.52477	1.23861	-2.95587	-0.154999	-3.3146	0.654099	-3.88366	-0.771507	-4.06004	-0.0211463	-4.70812	-1.45345	-4.77773	-0.736954	-5.46396	-2.16945	-5.48671	-1.45758	-6.18528
2.95	0.743269	-0.0438057	1.26286	0.505359	0.76911	-0.846835	1.76193	-0.722999	0.705311	-1.70045	1.65589	-1.89691	0.368552	-2.53948	1.25822	-2.96323	-0.131981	-3.33409	0.68114	-3.8967	-0.74292	-4.08401	0.0112931	-4.72713	-1.42066	-4.8049	-0.701266	-5.48795	-2.13395	-5.5163	-1.42076	-6.212
2.96	0.740843	-0.0520471	1.26209	0.500258	0.775303	-0.855674	1.76576	-0.725828	0.715374	-1.71139	1.66736	-1.90112	0.385594	-2.55483	1.27818	-2.97098	-0.108291	-3.35437	0.70885	-3.91038	-0.71359	-4.10867	0.0444244	-4.74681	-1.38708	-4.83267	-0.664732	-5.51258	-2.0974	-5.54647	-1.38307	-6.23945
2.97	0.738316	-0.0606083	1.26137	0.494882	0.781641	-0.864763	1.76965	-0.728897	0.725749	-1.72269	1.679	-1.9056	0.402983	-2.57064	1.29852	-2.97901	-0.0839761	-3.37524	0.737181	-3.92447	-0.683522	-4.13385	0.0782501	-4.767	-1.35277	-4.86097	-0.6274	-5.53766	-2.05983	-5.57718	-1.34445	-6.26763
2.98	0.735579	-0.0694891	1.26069	0.489175	0.787996	-0.874112	1.77354	-0.73217	0.736479	-1.73429	1.69087	-1.91026	0.420724	-2.58673	1.31924	-2.98718	-0.0590947	-3.39644	0.766076	-3.9387	-0.65275	-4.15941	0.112809	-4.78746	-1.31771	-4.88973	-0.589289	-5.56309	-2.0213	-5.60842	-1.30479	-6.29654
2.99	0.732577	-0.0786954	1.25998	0.483124	0.794269	-0.883761	1.77735	-0.735591	0.747547	-1.74616	1.70301	-1.91499	0.438848	-2.60289	1.34035	-2.9954	-0.0337192	-3.41771	0.795473	-3.95284	-0.621332	-4.18522	0.14812	-4.80796	-1.28184	-4.91898	-0.550359	-5.58875	-1.98188	-5.64018	-1.26404	-6.32613
3	0.729317	-0.0882573	1.25912	0.476782	0.800406	-0.893718	1.78105	-0.739083	0.758899	-1.75821	1.71543	-1.91967	0.457381	-2.61898	1.36184	-3.00354	-0.00793427	-3.43886	0.825303	-3.9667	-0.589335	-4.21117	0.184155	-4.82827	-1.24509	-4.94874	-0.510518	-5.6146	-1.94163	-5.67247	-1.22212	-6.35635
3.01	0.725835	-0.0982046	1.25808	0.47026	0.806398	-0.903909	1.78463	-0.742561	0.770476	-1.77035	1.7281	-1.9242	0.476314	-2.6349	1.38368	-3.01148	0.0181731	-3.45972	0.855489	-3.9802	-0.556824	-4.23715	0.220847	-4.84823	-1.20746	-4.97903	-0.469674	-5.64056	-1.90058	-5.70529	-1.17897	-6.38711
3.02	0.72216	-0.108499	1.25686	0.463684	0.812286	-0.914186	1.78813	-0.745935	0.782234	-1.78241	1.74095	-1.92849	0.495594	-2.65064	1.40581	-3.01914	0.0445299	-3.48025	0.885956	-3.99327	-0.523871	-4.26309	0.258118	-4.86777	-1.169	-5.00981	-0.427803	-5.66654	-1.85874	-5.73866	-1.13452	-6.41831
3.03	0.718311	-0.118983	1.25551	0.457159	0.818158	-0.924377	1.79161	-0.749114	0.794132	-1.79427	1.75388	-1.9325	0.515127	-2.66614	1.42812	-3.02646	0.0710871	-3.50048	0.916642	-4.00592	-0.49056	-4.28897	0.295894	-4.88689	-1.12983	-5.04095	-0.384992	-5.69245	-1.8161	-5.7726	-1.08873	-6.44983
3.04	0.714328	-0.129411	1.25412	0.450762	0.824128	-0.934326	1.79511	-0.752018	0.806126	-1.80583	1.76681	-1.93618	0.534787	-2.68134	1.45047	-3.03339	0.0978135	-3.52046	0.947489	-4.01815	-0.456961	-4.31476	0.334098	-4.90565	-1.0901	-5.07231	-0.341392	-5.71818	-1.77261	-5.80715	-1.04156	-6.48154
3.05	0.710315	-0.139536	1.25277	0.444577	0.83029	-0.943905	1.79865	-0.754599	0.818155	-1.81701	1.77967	-1.93954	0.554428	-2.69618	1.47271	-3.03992	0.124678	-3.54027	0.97843	-4.02998	-0.423123	-4.34043	0.372637	-4.92408	-1.04995	-5.10372	-0.297144	-5.7436	-1.72825	-5.84233	-0.992969	-6.51329
3.06	0.706434	-0.149192	1.25152	0.438714	0.836667	-0.95301	1.80221	-0.756858	0.830141	-1.82777	1.7924	-1.94258	0.573904	-2.71064	1.49472	-3.04604	0.15163	-3.55991	1.00939	-4.04143	-0.389078	-4.36593	0.411415	-4.94221	-1.00953	-5.13506	-0.252306	-5.76861	-1.68294	-5.87816	-0.942948	-6.54497
3.07	0.702859	-0.158305	1.25039	0.433285	0.843187	-0.961568	1.80578	-0.75884	0.841999	-1.83805	1.80493	-1.94535	0.593115	-2.72471	1.51642	-3.05172	0.17859	-3.57934	1.0403	-4.05245	-0.354881	-4.3912	0.450354	-4.95995	-0.968882	-5.16628	-0.206851	-5.79314	-1.63666	-5.91465	-0.891478	-6.57643
3.08	0.699698	-0.16685	1.24936	0.428345	0.849707	-0.969556	1.80937	-0.760604	0.853635	-1.84784	1.81715	-1.94785	0.612012	-2.73839	1.53776	-3.05694	0.205443	-3.59841	1.07109	-4.06299	-0.320627	-4.41614	0.489411	-4.97714	-0.927993	-5.19737	-0.160699	-5.81712	-1.58938	-5.95181	-0.83855	-6.60757
3.09	0.69695	-0.174802	1.24842	0.423851	0.856053	-0.977	1.81293	-0.76219	0.86495	-1.85717	1.82895	-1.95005	0.630588	-2.75164	1.55871	-3.06168	0.232056	-3.617	1.10167	-4.07291	-0.286433	-4.44069	0.528575	-4.9936	-0.886775	-5.22837	-0.113773	-5.84049	-1.54107	-5.98962	-0.784156	-6.63829
3.1	0.694513	-0.182151	1.24755	0.419683	0.862057	-0.983958	1.81636	-0.763611	0.875852	-1.86603	1.84026	-1.95191	0.648825	-2.76438	1.57922	-3.06593	0.258296	-3.63496	1.13194	-4.0821	-0.252389	-4.46477	0.567839	-5.00915	-0.845128	-5.25931	-0.0660283	-5.86319	-1.49172	-6.02805	-0.728286	-6.66852
3.11	0.692234	-0.188934	1.24677	0.415726	0.867568	-0.990486	1.81949	-0.764868	0.886268	-1.87443	1.85107	-1.95335	0.666663	-2.7765	1.59927	-3.06963	0.284048	-3.65218	1.16178	-4.09041	-0.218537	-4.48832	0.607187	-5.02367	-0.803007	-5.29018	-0.0174594	-5.8851	-1.44132	-6.06705	-0.670926	-6.69821
3.12	0.689968	-0.195244	1.24606	0.411928	0.872453	-0.99663	1.82218	-0.765964	0.896146	-1.88235	1.86138	-1.95433	0.683994	-2.78793	1.61877	-3.07266	0.309237	-3.6686	1.19109	-4.09774	-0.184879	-4.51128	0.646569	-5.0371	-0.76045	-5.3209	0.0318909	-5.90614	-1.38985	-6.10656	-0.612055	-6.72734
3.13	0.687631	-0.201206	1.24533	0.40831	0.876621	-1.00242	1.8244	-0.766896	0.905458	-1.88975	1.87116	-1.95484	0.700687	-2.7986	1.63764	-3.07495	0.333824	-3.68417	1.21984	-4.10405	-0.151418	-4.53363	0.685912	-5.04946	-0.717556	-5.3514	0.0819291	-5.92624	-1.33728	-6.14647	-0.55165	-6.75588
3.14	0.68521	-0.206914	1.24448	0.404915	0.880058	-1.00787	1.82619	-0.767638	0.91417	-1.89659	1.88032	-1.95488	0.716617	-2.80848	1.65576	-3.07645	0.357797	-3.69894	1.248	-4.10933	-0.118182	-4.55536	0.725121	-5.06074	-0.67443	-5.38159	0.132527	-5.94537	-1.28361	-6.18671	-0.489689	-6.78382
3.15	0.682746	-0.212392	1.24343	0.401774	0.88285	-1.01296	1.82764	-0.768141	0.922233	-1.90284	1.88877	-1.95446	0.731686	-2.81759	1.67306	-3.07722	0.381155	-3.71299	1.27558	-4.11362	-0.0852323	-4.57649	0.764101	-5.07095	-0.631136	-5.41144	0.183568	-5.9635	-1.22882	-6.22716	-0.426154	-6.81117
3.16	0.680296	-0.217572	1.24225	0.398908	0.88516	-1.01764	1.82881	-0.768368	0.929582	-1.90848	1.89645	-1.95365	0.745844	-2.82602	1.68947	-3.07731	0.403879	-3.7264	1.30254	-4.11701	-0.0526424	-4.59702	0.802779	-5.08015	-0.587677	-5.441	0.234991	-5.98062	-1.17288	-6.26771	-0.361039	-6.8379
3.17	0.677917	-0.222323	1.24108	0.396357	0.887173	-1.02182	1.82974	-0.768339	0.936163	-1.91355	1.90338	-1.9525	0.759099	-2.83388	1.70497	-3.07682	0.425928	-3.73926	1.32878	-4.11964	-0.0204861	-4.61701	0.841118	-5.08839	-0.543997	-5.47034	0.286818	-5.99674	-1.11578	-6.30827	-0.294353	-6.86398
3.18	0.675691	-0.226492	1.24006	0.394177	0.889028	-1.02543	1.83047	-0.768137	0.941968	-1.9181	1.90961	-1.95114	0.771512	-2.84126	1.71955	-3.07584	0.447234	-3.75163	1.35423	-4.12159	0.01119	-4.63653	0.879115	-5.09576	-0.500006	-5.49951	0.339116	-6.01193	-1.05752	-6.34874	-0.22612	-6.88936
3.19	0.673756	-0.229959	1.23927	0.392407	0.890784	-1.02845	1.8311	-0.767869	0.947059	-1.9222	1.91521	-1.94966	0.783159	-2.84824	1.73322	-3.0745	0.467728	-3.76355	1.37882	-4.12296	0.0423954	-4.65571	0.916796	-5.10233	-0.455605	-5.52858	0.391954	-6.02627	-0.998075	-6.38904	-0.156382	-6.91399
3.2	0.672287	-0.232678	1.23867	0.391041	0.892423	-1.03094	1.83171	-0.767603	0.951559	-1.9259	1.92022	-1.94816	0.794088	-2.85483	1.74602	-3.07291	0.487373	-3.7751	1.40256	-4.12379	0.0732137	-4.67471	0.954204	-5.10814	-0.410705	-5.55756	0.445367	-6.03989	-0.937429	-6.4291	-0.0852018	-6.93781
3.21	0.671409	-0.234685	1.23824	0.390032	0.893883	-1.033	1.83235	-0.767348	0.955621	-1.92923	1.92472	-1.94667	0.804298	-2.86107	1.75797	-3.07118	0.506189	-3.78636	1.42548	-4.12411	0.103788	-4.69364	0.991396	-5.11326	-0.365242	-5.58646	0.499358	-6.05283	-0.875555	-6.46887	-0.0126554	-6.96077
3.22	0.671101	-0.236077	1.23797	0.389314	0.895107	-1.03474	1.83303	-0.76708	0.959387	-1.93227	1.92877	-1.94521	0.813769	-2.86701	1.76915	-3.06935	0.524274	-3.79742	1.44768	-4.12396	0.13428	-4.71255	1.02845	-5.11774	-0.31917	-5.61526	0.55392	-6.0651	-0.812424	-6.50829	0.0611641	-6.98281
3.23	0.671172	-0.236995	1.23786	0.388818	0.896078	-1.03625	1.83369	-0.766782	0.962937	-1.93508	1.93246	-1.94376	0.822519	-2.87272	1.7796	-3.06741	0.541801	-3.80837	1.46928	-4.1234	0.16482	-4.73142	1.06548	-5.12169	-0.272449	-5.64389	0.609046	-6.07665	-0.748006	-6.54733	0.136154	-7.00389
3.24	0.671345	-0.237609	1.23787	0.388455	0.896828	-1.03758	1.83425	-0.766469	0.966266	-1.93774	1.93581	-1.9423	0.830652	-2.87827	1.78945	-3.06531	0.558995	-3.81927	1.49047	-4.12249	0.195507	-4.7502	1.10257	-5.12516	-0.225038	-5.67227	0.664716	-6.08746	-0.682274	-6.58595	0.212207	-7.02396
3.25	0.671373	-0.23813	1.2379	0.388118	0.897414	-1.03878	1.83463	-0.766168	0.969293	-1.94028	1.93886	-1.94082	0.838364	-2.88373	1.79884	-3.06304	0.576096	-3.83016	1.51142	-4.12129	0.226432	-4.76882	1.1398	-5.12817	-0.176886	-5.70032	0.720901	-6.09752	-0.615205	-6.6241	0.289216	-7.04299
3.26	0.67111	-0.238789	1.23779	0.387709	0.897873	-1.03994	1.83478	-0.7659	0.971918	-1.94277	1.94159	-1.93931	0.845904	-2.88919	1.80799	-3.06061	0.593328	-3.84105	1.53237	-4.11983	0.25771	-4.78726	1.17721	-5.13073	-0.127949	-5.72798	0.777572	-6.10683	-0.546787	-6.66175	0.367077	-7.06095
3.27	0.67051	-0.239794	1.23745	0.387156	0.898194	-1.0412	1.8347	-0.765686	0.974102	-1.9453	1.94403	-1.93778	0.853513	-2.89474	1.81713	-3.05803	0.610874	-3.85191	1.55349	-4.11818	0.28949	-4.8055	1.21484	-5.13284	-0.0781945	-5.75524	0.834724	-6.11542	-0.47702	-6.69883	0.445698	-7.07781
3.28	0.669572	-0.241264	1.23688	0.386402	0.898325	-1.04271	1.83441	-0.765566	0.975941	-1.94801	1.94626	-1.93623	0.861388	-2.90047	1.82646	-3.05534	0.62889	-3.86273	1.57496	-4.1164	0.321924	-4.82353	1.25276	-5.13457	-0.0275987	-5.78206	0.892379	-6.12328	-0.405917	-6.73528	0.524997	-7.09355
3.29	0.668315	-0.243204	1.23616	0.385375	0.898206	-1.04459	1.8339	-0.765615	0.97767	-1.95106	1.94844	-1.93468	0.86967	-2.90644	1.83617	-3.05258	0.647517	-3.87355	1.59692	-4.11455	0.355135	-4.84135	1.29108	-5.13599	0.0238686	-5.80843	0.950569	-6.13045	-0.333511	-6.77103	0.604908	-7.10815
3.3	0.666771	-0.245532	1.23538	0.38398	0.897816	-1.04692	1.83318	-0.765915	0.979605	-1.95456	1.95079	-1.93317	0.878471	-2.91272	1.84636	-3.04985	0.666899	-3.88447	1.61946	-4.1127	0.389213	-4.859	1.32994	-5.1372	0.0762601	-5.83426	1.00931	-6.13699	-0.259847	-6.80599	0.685382	-7.1216
3.31	0.665003	-0.248154	1.23459	0.382147	0.897201	-1.04971	1.83228	-0.76652	0.98204	-1.95854	1.95348	-1.93178	0.887904	-2.91936	1.85716	-3.04731	0.687171	-3.89559	1.6427	-4.11094	0.424239	-4.87649	1.36948	-5.13829	0.129645	-5.85952	1.06862	-6.14297	-0.184984	-6.84006	0.766381	-7.13391
3.32	0.663098	-0.251037	1.2338	0.379891	0.896497	-1.053	1.83133	-0.767431	0.985166	-1.96302	1.95667	-1.93062	0.898106	-2.9264	1.86869	-3.04508	0.708447	-3.90701	1.66674	-4.10936	0.460308	-4.89389	1.40982	-5.13934	0.184084	-5.8842	1.12851	-6.14844	-0.108992	-6.87314	0.847879	-7.14508
3.33	0.661138	-0.254241	1.233	0.377306	0.895931	-1.05677	1.83047	-0.768596	0.989057	-1.968	1.96044	-1.92975	0.909236	-2.9339	1.88106	-3.04325	0.730815	-3.91874	1.69168	-4.10807	0.497527	-4.91125	1.45103	-5.14044	0.239611	-5.90832	1.18903	-6.15347	-0.0319483	-6.90512	0.929862	-7.15512
3.34	0.659165	-0.257874	1.23218	0.374494	0.895808	-1.061	1.8299	-0.769947	0.993711	-1.97352	1.96485	-1.92918	0.921453	-2.94193	1.89439	-3.04181	0.754357	-3.93078	1.71763	-4.10714	0.535989	-4.92859	1.49316	-5.14163	0.296232	-5.93189	1.25026	-6.15809	0.0460628	-6.9359	1.01232	-7.16408
3.35	0.657147	-0.26203	1.23133	0.371491	0.896439	-1.06562	1.82973	-0.771415	0.999126	-1.97957	1.96997	-1.92886	0.934889	-2.95051	1.90877	-3.04069	0.77917	-3.94313	1.74471	-4.10657	0.575754	-4.94589	1.53627	-5.14292	0.353958	-5.95487	1.31227	-6.16235	0.124958	-6.96536	1.09523	-7.17199
3.36	0.654993	-0.266754	1.23045	0.368258	0.898048	-1.07058	1.83003	-0.772937	1.00536	-1.98609	1.9759	-1.92871	0.949631	-2.95961	1.92428	-3.0398	0.805378	-3.95576	1.77303	-4.1063	0.616856	-4.9631	1.5804	-5.1443	0.412819	-5.9772	1.37508	-6.16628	0.204658	-6.99343	1.1786	-7.17889
3.37	0.652599	-0.272053	1.22956	0.364737	0.900696	-1.07585	1.83081	-0.77445	1.01253	-1.99297	1.98276	-1.92867	0.96572	-2.96908	1.94095	-3.03905	0.833109	-3.96862	1.80267	-4.1062	0.659336	-4.98011	1.62564	-5.14569	0.472868	-5.99878	1.43868	-6.16983	0.28509	-7.02003	1.26239	-7.18487
3.38	0.649913	-0.277936	1.22864	0.360918	0.904269	-1.08143	1.83206	-0.775885	1.02084	-2.0001	1.99069	-1.92869	0.983172	-2.97874	1.95886	-3.03834	0.86246	-3.98155	1.83368	-4.10613	0.703261	-4.9968	1.67209	-5.14699	0.534147	-6.01954	1.50304	-6.17295	0.366191	-7.04509	1.34658	-7.18996
3.39	0.646969	-0.284411	1.22766	0.356847	0.908558	-1.08735	1.83375	-0.777166	1.03045	-2.00738	1.99977	-1.92863	1.00201	-2.98841	1.97808	-3.03757	0.893467	-3.99435	1.86611	-4.10593	0.748728	-5.01301	1.71985	-5.14807	0.596685	-6.03939	1.56818	-6.17556	0.447908	-7.06857	1.43114	-7.19423
3.4	0.643851	-0.291446	1.22657	0.352593	0.913363	-1.09362	1.83581	-0.77821	1.04147	-2.01477	2.01003	-1.9283	1.02232	-2.99795	1.99869	-3.03661	0.926116	-4.00679	1.89997	-4.10543	0.795829	-5.02858	1.76895	-5.14875	0.6605	-6.05822	1.63415	-6.1776	0.530198	-7.09043	1.516	-7.19773
3.41	0.640631	-0.298922	1.22533	0.348226	0.91857	-1.1002	1.83816	-0.778929	1.05389	-2.02222	2.02143	-1.92747	1.04421	-3.00724	2.02083	-3.0353	0.960382	-4.0187	1.93529	-4.10448	0.844616	-5.04338	1.81939	-5.14888	0.725624	-6.0759	1.70105	-6.17904	0.613032	-7.11064	1.60111	-7.20048
3.42	0.637333	-0.306642	1.22395	0.343827	0.924154	-1.10695	1.84072	-0.779234	1.0676	-2.02966	2.0339	-1.92597	1.06781	-3.0162	2.04457	-3.03343	0.996284	-4.02998	1.97212	-4.10294	0.895089	-5.0573	1.87117	-5.14834	0.792101	-6.09234	1.76892	-6.17985	0.696387	-7.12918	1.6864	-7.20251
3.43	0.633964	-0.314394	1.2225	0.339514	0.930133	-1.11368	1.84342	-0.779045	1.08239	-2.03693	2.04733	-1.92367	1.09321	-3.02473	2.06992	-3.03081	1.03391	-4.04054	2.01051	-4.1007	0.947212	-5.07026	1.92428	-5.14706	0.859953	-6.10747	1.83779	-6.17995	0.780247	-7.14601	1.77181	-7.20379
3.44	0.630588	-0.322004	1.22105	0.335451	0.93653	-1.12015	1.84631	-0.778286	1.09811	-2.04388	2.0616	-1.92052	1.12039	-3.03274	2.09682	-3.02729	1.07341	-4.05032	2.05054	-4.09772	1.00096	-5.08219	1.97876	-5.145	0.929145	-6.12126	1.90765	-6.17928	0.864598	-7.16112	1.85726	-7.20433
3.45	0.627368	-0.329338	1.21967	0.331813	0.943358	-1.12618	1.84944	-0.776881	1.11464	-2.05033	2.07657	-1.91645	1.14922	-3.04014	2.12511	-3.02276	1.11489	-4.05924	2.09227	-4.09394	1.05636	-5.09301	2.03469	-5.14218	0.999579	-6.13365	1.97846	-6.17777	0.949421	-7.17449	1.94271	-7.20409
3.46	0.624527	-0.336249	1.21835	0.328746	0.950634	-1.13163	1.8529	-0.774746	1.13197	-2.05616	2.09214	-1.91141	1.17949	-3.04687	2.15463	-3.01715	1.15838	-4.06728	2.13574	-4.08925	1.11347	-5.10263	2.09212	-5.13858	1.07112	-6.14455	2.05018	-6.17541	1.03469	-7.18608	2.0281	-7.20302
3.47	0.622275	-0.342553	1.21711	0.326347	0.958383	-1.13644	1.8568	-0.771804	1.15013	-2.06129	2.10825	-1.90538	1.21102	-3.05287	2.18519	-3.01042	1.20381	-4.0744	2.1809	-4.08351	1.17239	-5.11095	2.1511	-5.13416	1.14367	-6.15383	2.12276	-6.17222	1.12036	-7.19589	2.11343	-7.20107
